"Balassi-Balint_A-Szentharomsagnak-eslo.txt-jav" "Balassi-Balint_A-Szentharomsagnak-harmadik.txt-jav" "Balassi-Balint_A-Szentharomsagnak-kinek.txt-jav" "Balassi-Balint_A-te-nagy-nevedert.txt-jav" "Balassi-Balint_A-Zsuzsanna-egy-szep-nemet.txt-jav" "Balassi-Balint_Adj-mar-csendesseget.txt-jav" "Balassi-Balint_Aldj-meg-minket.txt-jav" "Balassi-Balint_Aldott-Julia.txt-jav" "Balassi-Balint_Aldott-szep-punkosdnek.txt-jav" "Balassi-Balint_Amely-keresztyen.txt-jav" "Balassi-Balint_Az-en-jo-Istenem.txt-jav" "Balassi-Balint_Az-en-szerelmesem.txt-jav" "Balassi-Balint_Beteges-lelkem.txt-jav" "Balassi-Balint_Bezzeg-nagy-bolondsag.txt-jav" "Balassi-Balint_Bizonnyal-ismerem-rajtam-most-erejet.txt-jav" "Balassi-Balint_Bizonnyal-ismerem-rajtam-nagy-haragod.txt-jav" "Balassi-Balint_Bocsasd-meg-Uristen-1.txt-jav" "Balassi-Balint_Bocsasd-meg-Uristen-2.txt-jav" "Balassi-Balint_Cupido-szivemben.txt-jav" "Balassi-Balint_Csak-bubanat-immar.txt-jav" "Balassi-Balint_Csodalvan-egy-furdot.txt-jav" "Balassi-Balint_Csokolvan-e-minap.txt-jav" "Gergei-Albert_Argirus-historiaja-1.txt-jav" "Gergei-Albert_Argirus-historiaja-2.txt-jav" "Gergei-Albert_Argirus-historiaja-3.txt-jav" "Toth-Istvan_Diarium-1.txt-jav" "Toth-Istvan_Diarium-10.txt-jav" "Toth-Istvan_Diarium-11.txt-jav" "Toth-Istvan_Diarium-12.txt-jav" "Toth-Istvan_Diarium-2.txt-jav" "Toth-Istvan_Diarium-3.txt-jav" "Toth-Istvan_Diarium-4.txt-jav" "Toth-Istvan_Diarium-5.txt-jav" "Toth-Istvan_Diarium-6.txt-jav" "Toth-Istvan_Diarium-7.txt-jav" "Toth-Istvan_Diarium-8.txt-jav" "Toth-Istvan_Diarium-9.txt-jav" "Zrinyi-Miklos_Arianna-sirasa.txt-jav" "Zrinyi-Miklos_Fantasia-poetica.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-10.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav" "Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav" "Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav"
"chal„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.155400155400155 0 0 0 0.0272034820457018 0 0 0 0 0 0 0.0262605042016807 0 0.0233372228704784 0 0 0 0
"chasz„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0 0 0 0 0 0.0234192037470726 0 0 0 0.0492125984251969 0.0272108843537415 0 0
"chi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0468384074941452 0.0525210084033613 0 0 0.0246062992125984 0 0 0
"cz" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0942951438000943 0 0 0 0 0.0454338936846888 0.0269323996768112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246062992125984 0 0 0
"czifra" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0 0 0.076103500761035 0 0.0301477238468496 0.0341296928327645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cselekszik" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.076103500761035 0 0 0.0341296928327645 0 0 0.0323624595469256 0 0.0289519397799653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dbe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.394477317554241 0.413223140495868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272108843537415 0 0
"dolgok" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0.058428279287175 0 0.0380517503805175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272108843537415 0 0
"ebbe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.17825311942959 0 0 0 0 0 0 0 0 0 0.134770889487871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0493461633358006 0 0 0 0 0 0 0.0272108843537415 0 0
"echo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0777000777000777 0.180614087898856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0271739130434783 0
"egybe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.17825311942959 0 0 0 0 0 0 0 0 0 0 0.0552689756816507 0 0 0 0 0 0 0 0 0.0323624595469256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"egyben" 0 0 0 0 0 0 0 0 0 0 0 0.307692307692308 0 0 0 0 0 0 0 0 0 0 0.0158957240502305 0 0 0.0184229918938836 0 0 0 0 0 0 0 0.0538647993536224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"egyet" 0 0 0 0 0 0 0 0 0 0 0.213219616204691 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0323624595469256 0 0.0868558193398958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ekre" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0602046959662854 0.0281135788585887 0 0 0 0 0.0236854571293226 0.0493461633358006 0 0 0 0 0 0 0 0 0
"eleibe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484613520717228 0.0816104461371056 0 0 0 0 0 0 0 0 0 0 0 0 0
"ellen„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0 0 0 0 0.0301477238468496 0.0341296928327645 0 0 0 0 0 0 0 0 0 0 0.0238549618320611 0.0264480296217932 0 0 0 0 0 0 0 0 0 0 0
"emeli" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0289519397799653 0 0 0 0 0.0272034820457018 0 0 0.0236854571293226 0.0246730816679003 0 0 0 0 0 0 0.0272108843537415 0 0
"enek" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0493461633358006 0 0.0234192037470726 0 0.028587764436821 0.0233372228704784 0 0 0 0
"enyh„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.17825311942959 0 0 0 0.239808153477218 0 0 0.3125 0 0.0746268656716418 0 0 0.0292141396435875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ermek" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0702576112412178 0 0.0571755288736421 0 0 0 0 0
"esv„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0 0 0 0 0.0301477238468496 0 0 0.0807971990304336 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"esz" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301477238468496 0 0 0.0538647993536224 0 0 0.0289519397799653 0 0 0 0.0242306760358614 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"esze" 0 0 0.266666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0471475719000471 0 0 0 0 0 0 0 0 0 0 0 0.0281135788585887 0 0 0 0.0264480296217932 0 0 0 0 0 0 0 0 0 0.0271739130434783 0
"eszekben" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0158957240502305 0 0 0 0 0 0 0 0 0.0341296928327645 0 0 0 0 0 0 0 0 0 0 0.0238549618320611 0 0 0 0 0 0 0 0 0 0 0.0543478260869565 0
"eszre" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301477238468496 0 0 0.0269323996768112 0.0323624595469256 0 0.0579038795599305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ezentÂ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0579038795599305 0 0 0 0 0 0 0 0.0236854571293226 0 0 0.0468384074941452 0 0 0 0 0 0 0
"eztet" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0 0 0 0 0 0.0341296928327645 0 0 0 0 0 0 0 0.0281135788585887 0 0 0 0 0 0 0 0 0 0.0571755288736421 0 0 0 0 0
"f" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0914913083257091 0 0 0 0 0 0.054421768707483 0 0
"fart„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0471475719000471 0.0380517503805175 0 0 0 0 0.0538647993536224 0 0 0.0289519397799653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"feÎ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0562271577171774 0 0 0 0 0 0 0.0304971027752364 0.0234192037470726 0 0 0.0233372228704784 0 0 0 0
"fegyver" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292141396435875 0 0.0380517503805175 0.0417536534446764 0.0301477238468496 0 0 0 0 0.0438404208680403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fejem" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.35650623885918 0 0 0 0 0 0 0 0.031791448100461 0 0.134770889487871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fejemet" 0 0 0 0 0 0 0 0 0.431034482758621 0 0.426439232409382 0 0 0 0.17825311942959 0 0 0 0.239808153477218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fele" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0238549618320611 0.0264480296217932 0 0 0 0.0468384074941452 0 0 0.0233372228704784 0 0 0 0
"festetics" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301477238468496 0 0.136301681054066 0 0.0323624595469256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fiad" 0 0 0 0 0 0.529100529100529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0281135788585887 0 0 0 0 0 0 0.0304971027752364 0.0468384074941452 0 0 0 0 0 0 0
"finis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0242306760358614 0.0272034820457018 0.0238549618320611 0.0264480296217932 0.0236854571293226 0 0 0 0 0 0 0 0 0 0
"foly" 0 0 0 0 0.313479623824451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0158957240502305 0 0.134770889487871 0.0184229918938836 0.0292141396435875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"foly„≥" 0 0 0 0 0 0 0 0 0 0 0 0.307692307692308 0 0 0 0 0 0 0 0.150602409638554 0 0 0.0158957240502305 0 0 0 0 0 0 0.0835073068893528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fonal„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0380517503805175 0 0 0 0 0.0269323996768112 0 0 0.0289519397799653 0 0 0 0.0242306760358614 0 0 0 0 0 0 0 0 0 0 0 0 0 0.087719298245614
"forgat" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0777000777000777 0 0 0 0 0.0238549618320611 0 0.0236854571293226 0 0 0 0 0 0 0 0.054421768707483 0 0
"fott„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0876424189307625 0 0 0 0 0 0 0 0 0 0 0 0 0.0281135788585887 0 0 0 0 0 0 0 0 0 0 0 0.0246062992125984 0 0 0
"futot" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0.0238549618320611 0.0264480296217932 0 0 0 0 0.0262605042016807 0.028587764436821 0 0 0 0 0
"futsz" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292141396435875 0 0 0 0 0 0 0 0 0 0 0.0777000777000777 0.0602046959662854 0 0 0 0 0 0 0 0 0.0234192037470726 0 0 0 0 0 0.0271739130434783 0
"galamb" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0341296928327645 0 0 0 0 0 0 0 0 0 0 0 0.0793440888653795 0 0 0 0 0 0.028587764436821 0 0 0 0 0
"gan" 0 0 0 0 0 0 0 0 0.862068965517241 0 0.213219616204691 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0942951438000943 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gel" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301477238468496 0 0 0 0 0 0 0.0777000777000777 0 0 0.0242306760358614 0 0 0.0528960592435864 0 0 0 0 0 0 0 0 0 0 0
"gez„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0 0 0 0 0 0 0 0 0 0 0.0289519397799653 0 0 0 0 0 0 0.0264480296217932 0 0 0 0 0 0 0 0.0246062992125984 0.0272108843537415 0 0
"giorsan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0544069640914037 0 0 0 0 0.0304971027752364 0 0 0.0571755288736421 0 0 0 0 0
"gja" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0.0292141396435875 0 0.114155251141553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gj„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031791448100461 0 0 0 0.0292141396435875 0 0 0 0 0.0341296928327645 0 0.0269323996768112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"glatznak" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292141396435875 0 0 0 0 0 0 0.0538647993536224 0.0323624595469256 0 0.0289519397799653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gondgÎ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0609942055504727 0.0468384074941452 0.0262605042016807 0 0 0 0 0 0
"gonoszt" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0234192037470726 0 0.028587764436821 0.0233372228704784 0 0 0.0543478260869565 0
"groffal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0 0 0 0.0417536534446764 0 0 0 0 0 0 0.0289519397799653 0 0 0 0 0 0 0 0 0 0 0.0234192037470726 0.0262605042016807 0 0 0 0 0 0
"gyalogs„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0 0 0 0 0 0.0341296928327645 0 0 0.0323624595469256 0 0.0579038795599305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gyra" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0794786202511524 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hagy„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.150602409638554 0 0 0.0158957240502305 0 0 0.0184229918938836 0.0292141396435875 0 0 0 0 0 0 0 0.0323624595469256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"halgat„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0281135788585887 0 0 0 0 0 0 0.0304971027752364 0.0234192037470726 0 0 0.0233372228704784 0 0 0 0
"hallani" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0341296928327645 0 0 0.0323624595469256 0 0 0 0.0602046959662854 0 0 0.0272034820457018 0 0 0 0 0 0 0 0 0 0 0.0272108843537415 0 0
"hallik" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292141396435875 0 0 0 0 0 0 0 0.0323624595469256 0 0 0 0 0 0.0242306760358614 0 0 0 0.0236854571293226 0 0 0.0234192037470726 0 0 0 0 0 0 0
"hallotta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.031791448100461 0 0 0 0 0 0.0380517503805175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0234192037470726 0 0 0.0233372228704784 0 0 0 0
"hallottam" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0158957240502305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0304971027752364 0.0234192037470726 0.0262605042016807 0.028587764436821 0 0 0 0 0
"halv„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0 0 0 0 0.0301477238468496 0.0341296928327645 0 0.0538647993536224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hamar„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0281135788585887 0 0.0272034820457018 0 0 0 0 0 0 0.0262605042016807 0 0 0.0246062992125984 0 0.0271739130434783 0
"hangal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0281135788585887 0 0 0 0 0 0 0 0 0.0262605042016807 0 0.0233372228704784 0.0246062992125984 0 0 0
"hangos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134770889487871 0 0 0 0.0380517503805175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0468384074941452 0.0262605042016807 0 0 0 0 0 0
"haragszik" 0 0 0 0 0 0 0 0 0 0 0 0.307692307692308 0 0 0 0 0 0 0 0 0 0 0.0158957240502305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0242306760358614 0 0 0.0264480296217932 0 0.0246730816679003 0 0 0 0 0 0 0 0 0
"harmad" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301477238468496 0 0.0454338936846888 0 0 0 0 0 0 0.0281135788585887 0 0 0 0 0 0 0.0304971027752364 0 0 0 0.0233372228704784 0 0 0 0
"harmatos" 0 0 0 0 0 0 0 0 0.431034482758621 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0158957240502305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0777000777000777 0.0602046959662854 0 0 0 0.0238549618320611 0 0 0 0 0 0 0 0 0 0 0 0
"hasonl„≥" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.301204819277108 0 0 0 0 0.134770889487871 0 0 0 0 0.0417536534446764 0 0.0341296928327645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"haszontalanul" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0238549618320611 0 0 0 0 0 0 0 0 0.0492125984251969 0.0272108843537415 0.0271739130434783 0
"hatt„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301477238468496 0 0 0 0 0 0 0 0 0.0562271577171774 0 0 0 0 0 0 0 0 0 0 0 0.0246062992125984 0 0 0.087719298245614
"hatvan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0904431715405487 0 0.0454338936846888 0.0269323996768112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hele" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0942951438000943 0 0 0 0 0 0 0 0.0438404208680403 0 0 0 0 0 0 0 0 0 0 0.0304971027752364 0 0 0 0 0 0.0272108843537415 0 0
"helen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0236854571293226 0.0246730816679003 0 0 0 0 0 0 0.0272108843537415 0.0543478260869565 0
"hercules" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301477238468496 0.0341296928327645 0 0 0 0 0 0 0.0602046959662854 0 0 0 0 0 0 0.0246730816679003 0 0 0 0 0.0233372228704784 0 0 0 0
"hideg" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0579038795599305 0 0.0602046959662854 0.0281135788585887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.087719298245614
"higgyed" 0 0 0 0 0 0 0 0 0 0 0 0.307692307692308 0 0 0 0 0 0 0 0.150602409638554 0 0 0.0476871721506915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hin„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0454338936846888 0 0 0 0.0289519397799653 0 0.0602046959662854 0 0 0 0 0 0 0 0 0 0 0 0.0466744457409568 0 0 0 0
"hiredet" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0304971027752364 0 0 0.028587764436821 0.0466744457409568 0 0.0272108843537415 0 0
"histori„" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0236854571293226 0 0.0609942055504727 0.0234192037470726 0.0262605042016807 0 0 0 0 0 0
"hitÂ" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184229918938836 0.0292141396435875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0544069640914037 0 0 0 0 0 0 0 0 0.0233372228704784 0 0 0 0
"hittel" 0 0 0 0 0 0 0.657894736842105 0 0 0 0.213219616204691 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0264480296217932 0 0 0 0 0 0.028587764436821 0 0.0246062992125984 0 0 0
"hogyha" 0 0 0 0 0 0 0 0 0 0 0 0 0.280898876404494 0 0 0 0 0 0 0 0.510204081632653 0 0.0476871721506915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hold" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0746268656716418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0264480296217932 0.0473709142586452 0 0 0 0 0 0 0 0.0272108843537415 0 0
